,fLength,fWidth,fConc1,fM3Long,fAlpha,fDist,class
417,32.6471,19.03,0.1357,13.2049,13.130999999999998,142.52,0
418,25.2494,17.2241,0.2617,18.1864,2.9235,124.764,1
419,44.2294,16.9893,0.1947,-11.7493,4.862,177.245,0
420,77.2773,11.802,0.1968,72.4678,5.475,161.942,0
421,36.7918,6.9047,0.2987,23.0511,3.6592,86.7851,1
422,20.2473,12.0667,0.2738,-14.1631,27.111,216.801,0
423,74.6202,25.9007,0.1051,78.9545,5.231,203.421,0
424,57.97,27.9342,0.1669,59.8391,8.2156,268.8638,1
425,18.299,10.6174,0.2778,5.0114,45.2655,146.91,0
426,26.8971,19.2128,0.1655,4.6154,41.065,152.596,0
427,19.2995,10.6247,0.3488,-16.805,37.2878,130.025,0
428,68.6774,26.6616,0.1989999999999999,-54.3004,0.9243,342.05300000000005,1
429,90.6778,28.9011,0.1003,65.3082,2.94,327.723,0
430,32.6838,11.6639,0.2121,22.4851,7.3877,212.383,0
431,77.1021,39.53,0.1592,74.3684,77.893,113.484,1
432,25.1307,10.8997,0.2645,21.976,1.668,139.472,0
433,12.4392,12.0404,0.3438,-0.7681,18.3994,221.305,0
434,90.9977,24.6528,0.1375,64.3091,0.1023,368.258,0
435,95.6239,27.8725,0.0667,85.4658,3.744,253.379,0
436,80.393,24.7088,0.1738,43.4367,0.3113,341.94300000000004,0
437,21.8392,17.0143,0.3139,16.1167,42.7901,103.747,1
438,182.96,15.8671,0.1726,-172.866,49.632,160.905,1
439,48.1464,13.6477,0.2619,41.4617,8.55,230.864,0
440,39.0911,5.8071,0.1639,29.1949,70.5499,79.4764,1
441,141.569,29.0156,0.2027,58.1828,51.4316,246.989,1
442,41.9098,14.5218,0.217,36.2718,15.3551,88.8168,0
443,33.2811,19.5014,0.1898,23.35,48.571000000000005,132.19299999999998,0
444,35.0625,17.8621,0.2271,-30.4438,76.765,71.6078,1
445,12.9989,11.2253,0.3913,-4.6327,49.7229,63.6558,1
446,95.0744,23.0603,0.136,79.2067,26.4577,325.797,1
447,268.8506,28.0537,0.1248,-293.1762,57.4598,335.4295,1
448,65.524,24.9014,0.0866,35.69,5.325,231.693,0
449,87.024,27.1425,0.0974,70.7937,0.2789999999999999,320.435,0
450,21.2266,7.0072,0.3804,-11.0435,24.434,262.641,0
451,162.209,22.7251,0.2753,105.138,46.4946,304.91200000000003,1
452,30.8233,9.9406,0.3391,-25.2821,31.3026,148.187,0
453,38.5935,26.0923,0.1272,27.436,14.444,263.93,1
454,52.4722,23.5699,0.1065,-25.9285,10.7248,160.741,0
455,46.8094,20.6585,0.4092,-32.5472,7.166,302.795,1
456,52.412,11.8978,0.1087,32.7187,36.3549,140.0659,1
457,29.1455,19.3243,0.2134,13.5245,7.2306,178.453,0
458,60.0078,28.0342,0.2491,42.7354,82.948,364.9255,1
459,69.9884,23.7658,0.0867,42.8226,38.6209,138.8302,1
460,17.1254,10.7629,0.3743,7.8378,87.0791,238.21400000000003,0
461,17.323,10.9981,0.3407,-5.9612,31.882,247.663,1
462,68.5031,30.5252,0.1492,-91.4008,9.0744,181.346,1
463,78.7576,25.4387,0.1348,54.6496,28.5707,159.358,1
464,68.9157,7.9361,0.2741,-31.2334,19.048,185.545,0
465,74.9208,32.2449,0.161,-48.9905,1.408,361.98,0
466,35.4138,16.601,0.2103,7.2535,4.75,229.41,1
467,22.9561,11.7472,0.282,7.3312,11.3196,195.301,0
468,98.0108,12.9136,0.3746,-112.352,67.2328,213.336,1
469,21.7631,10.6005,0.4602,26.5481,39.4569,164.0367,1
470,167.718,23.4327,0.3032,-157.4969,3.1952,402.3607,1
471,267.768,145.251,0.0405,-136.673,44.655,85.569,1
472,79.5533,45.0886,0.0672,-76.7387,25.4271,179.41299999999998,1
473,55.0123,11.8425,0.1606,40.8969,50.727,75.4475,1
474,37.8354,21.0487,0.2423,28.183000000000003,13.932,304.316,0
475,21.9208,16.679000000000002,0.3121,-11.2706,11.79,223.683,0
476,31.5758,26.4066,0.1528,14.9725,87.7159,122.925,0
477,25.3293,13.2649,0.281,-16.4616,44.6062,150.1636,1
478,251.9646,42.7452,0.0907,-121.5447,47.2145,170.0592,1
479,33.4636,26.9276,0.1667,-28.6916,42.9562,111.2288,1
480,21.407,6.6989,0.4523,-14.8517,85.7558,220.761,0
481,31.3056,10.1845,0.2246,25.6491,67.887,202.177,1
482,20.4427,7.2685,0.379,8.2242,11.755999999999998,130.994,0
483,18.1313,11.7912,0.3883,-8.9053,18.5319,222.983,1
484,28.4678,20.0496,0.2356,19.0403,10.618,124.78,0
485,39.3294,15.2552,0.2678,42.7731,36.9647,262.969,1
486,70.2269,46.2068,0.0633,46.7629,9.1982,248.587,0
487,30.2099,9.4568,0.3241,20.2562,37.396,134.895,1
488,53.0789,32.7179,0.0821,-46.723,15.94,168.43599999999998,1
489,20.5028,7.2654,0.3766,6.8528,66.693,190.705,0
490,16.8357,11.3438,0.3296,5.6097,39.434,235.71,0
491,19.1668,12.8584,0.3646,14.0295,8.459,147.072,0
492,51.5075,21.1262,0.1644,-7.4534,31.9622,37.9488,1
493,24.0711,12.1423,0.2701,19.7008,15.477,82.4273,1
494,26.0862,12.5473,0.2354,14.9018,4.1527,183.852,0
495,14.6541,13.5916,0.3613,12.9946,49.6263,188.7315,1
496,20.9434,14.775,0.3474,17.923,23.4769,210.481,0
497,100.0086,21.5632,0.24,-66.2117,4.9003,244.4479,1
498,18.1602,10.3203,0.3417,8.3368,79.697,154.535,0
499,22.4591,0.0025,0.4361,-10.2954,8.855,168.782,0
500,202.829,73.9967,0.0364,-159.35399999999998,76.113,348.978,1
501,34.4321,14.9672,0.2277,-19.542,80.2965,71.5326,0
502,24.205,14.851,0.2678,-10.0985,49.512,128.384,0
503,145.8863,79.7778,0.075,90.8531,82.2417,347.5865,1
504,37.4896,25.0268,0.1201,-19.7635,75.311,44.8178,0
505,19.3101,17.9565,0.2251,9.9399,4.3446,118.587,0
506,21.479,13.6097,0.25,-11.4003,25.464,166.195,0
507,24.1405,15.1619,0.2573,15.009,7.8407,168.778,0
508,30.4077,9.7338,0.2301,6.6668,38.5799,171.75,1
509,70.6584,19.8319,0.1334,52.5046,0.45,288.263,0
510,85.0261,34.202,0.0943,73.3323,17.7334,252.5048,1
511,19.6711,6.7556,0.4826,15.3024,21.559,168.24,1
512,83.6467,37.6328,0.1256,-83.2947,59.0647,225.907,1
513,93.8895,46.4801,0.1701,49.1538,15.2121,341.5698,1
514,27.5964,27.3376,0.1816,19.839,24.3712,64.8944,0
515,26.4516,0.0001,0.4701,-0.0001,81.2738,171.25599999999997,0
516,53.8541,25.302,0.1395,30.3414,77.226,250.126,1
517,42.2472,17.7531,0.1259,19.1124,0.8358,217.043,0
518,20.7684,8.9999,0.3341,7.7059,74.3421,93.678,0
519,56.5527,24.1709,0.091,56.3171,73.79899999999999,107.322,1
520,12.6531,9.2325,0.6174,10.0252,26.61,205.79,0
521,27.7228,17.1585,0.2678,-28.3219,29.4913,43.6948,1
522,95.0296,23.6139,0.1863,-23.9245,20.3594,357.8884,1
523,31.1763,19.3714,0.1957,-6.6024,12.969,200.776,0
524,19.7513,7.382999999999999,0.4191,8.1554,62.3181,173.975,0
525,22.1913,11.243,0.3743,7.2068,4.8399,209.28,1
526,95.5555,25.0585,0.2221,56.7339,51.6475,198.258,1
527,125.4721,25.3788,0.171,-57.274,14.7839,92.7216,1
528,27.3811,8.3378,0.3368,15.3393,1.389,115.122,1
529,26.8655,12.6843,0.2948,18.8457,49.7552,104.415,0
530,72.8137,34.9071,0.1631,18.4641,12.275,338.84,0
531,17.4006,7.4357,0.5499,-2.6265,55.4594,214.62,1
532,50.5527,11.1291,0.1713,-17.1821,67.892,45.8526,1
533,17.8044,9.3625,0.5065,-13.0708,25.3875,219.397,0
534,42.2458,23.9115,0.1119,32.072,15.024,156.757,0
535,38.9357,17.8524,0.1435,23.9118,14.2862,110.852,0
536,21.4681,6.9755,0.3542,7.4423,63.031000000000006,172.977,0
537,26.016,10.3418,0.3266,23.7102,19.099,207.792,0
538,15.0563,12.5002,0.414,-6.0448,42.7782,192.2809,1
539,98.8571,25.0617,0.0986,75.4402,40.952,305.3155,1
540,57.4837,41.9194,0.2321,-33.8586,81.6526,182.1387,1
541,92.3105,39.0091,0.0668,69.4124,0.675,339.27,0
542,58.1803,13.7197,0.1709,45.6919,0.625,257.231,0
543,32.1676,7.4484,0.2783,14.7312,31.218000000000004,240.435,1
544,249.996,104.416,0.0657,-174.45,10.3775,128.671,1
545,61.7314,27.9239,0.1535,48.3881,3.735,235.89,0
546,11.5324,10.6671,0.3457,24.256,5.6915,167.9793,1
547,43.1347,28.1733,0.1149,28.7879,29.3407,139.621,1
548,150.2732,45.129,0.0909,-195.4615,11.8894,252.5512,1
549,20.1977,17.8147,0.3357,13.7824,14.9307,212.861,0
550,67.5816,17.4607,0.1659,82.4914,5.3213,155.295,0
551,34.6979,12.5605,0.1985,22.787,12.355,102.503,0
552,20.1149,7.1037,0.4066,12.9117,29.782,196.211,1
553,18.1612,10.5902,0.2925,8.6577,8.38,103.125,0
554,34.9849,17.9934,0.2202,34.1395,80.9486,181.402,1
555,82.7882,32.0348,0.0634,90.7246,1.5868,146.096,0
556,21.7894,11.7212,0.306,13.385,27.4297,243.0327,1
557,67.5356,28.5682,0.0898,70.1802,2.531,154.251,0
558,33.7819,2.7118,0.4102,2.7114,11.6642,103.5958,1
559,19.9246,6.9532,0.3637,-0.9765,6.0072,246.1811,1
560,22.2424,9.5742,0.3737,-19.1496,60.172,263.527,1
561,122.173,36.5418,0.0606,92.9621,2.9702,228.212,0
562,87.425,29.4005,0.1048,65.1788,1.909,302.01,0
563,46.5095,16.7168,0.2112,-31.1099,30.0222,109.1007,1
564,21.3806,5.7394,0.4067,16.5609,57.1519,142.9709,1
565,34.9604,11.9517,0.1927,10.9046,0.921,227.564,0
566,28.5463,8.9766,0.3123,18.7674,20.271,146.741,1
567,21.9177,10.3998,0.2902,16.4387,46.642,157.678,0
568,42.5838,12.0956,0.2197,-22.2721,2.2868,222.401,0
569,34.889,19.6402,0.2534,29.1531,8.376,227.336,0
570,35.9412,8.4467,0.2423,-11.1451,30.606,228.311,1
571,92.3969,32.0819,0.1154,-15.8949,2.9756,340.26,0
572,42.7949,20.0162,0.2849,-34.2258,37.684,186.127,1
573,20.2913,7.3155,0.3899,4.9596,68.446,139.11,0
574,43.964,25.5927,0.1011,22.1145,2.9782,156.744,0
575,16.3876,11.0287,0.4248,2.765,39.7158,237.835,0
576,36.0356,12.2104,0.3526,34.7527,21.1556,194.0315,1
577,18.2201,14.3629,0.3075,-16.8703,85.333,50.7546,0
578,245.0533,56.7612,0.0388,-190.1271,72.2872,174.6745,1
579,42.3088,9.8857,0.2281,17.4809,29.9953,105.824,1
580,23.7506,13.6569,0.2344,20.7432,11.2605,220.2711,1
581,12.8425,9.585,0.5853,9.2325,0.7048,141.53799999999998,1
582,86.5058,44.8406,0.0987,82.1991,3.2487,248.6552,1
583,167.1511,69.8503,0.0629,-184.1403,40.1606,326.5209,1
584,38.2958,25.2188,0.1474,-26.1429,18.358,209.279,0
585,36.1456,19.3865,0.1511,24.1048,6.6443,149.08100000000002,0
586,32.6247,9.1384,0.2769999999999999,26.2377,19.5734,154.881,1
587,19.0828,12.085,0.2968,16.489,45.0719,105.1441,1
588,124.645,77.1222,0.0443,102.712,68.7039,372.226,1
589,37.8835,12.4431,0.1662,-25.4924,6.518,242.106,0
590,23.9001,10.1149,0.3131,17.6801,1.9963,112.949,0
591,25.5169,7.0857,0.4121,9.5293,11.804,191.668,0
592,21.948,0.0044,0.4519,17.4558,21.3668,71.3087,1
593,13.0278,10.5102,0.5032,-4.6312,9.562,203.795,1
594,80.2255,25.295,0.0945,84.2022,2.792,222.572,0
595,20.928,12.0626,0.2741,7.947999999999999,18.549,154.75799999999998,0
596,47.1809,36.1063,0.0863,45.9605,4.5803,246.882,1
597,25.4491,20.9754,0.1279,31.4683,85.95200000000001,109.6259,1
598,17.8026,10.5765,0.3416,11.1824,46.9743,144.217,0
599,23.0358,12.7802,0.2687,17.4289,36.722,126.775,0
600,17.9171,10.7729,0.4186,9.8405,2.335,187.5844,1
601,17.4056,11.1011,0.3038,4.4867,14.327,240.812,1
602,134.9928,88.34700000000001,0.0412,-79.1155,2.46,269.0421,1
603,60.5159,13.579,0.2103,60.1913,2.8626,247.4307,1
604,224.8501,36.3312,0.1242,-156.305,84.8603,224.5933,1
605,21.8182,18.7897,0.3666,14.9735,6.7462,343.2947,1
606,28.1159,15.6551,0.2057,-23.8238,3.465,218.68,0
607,49.0438,24.5865,0.4118,-28.4104,6.2538,317.3148,1
608,179.2481,56.3396,0.1036,66.8591,6.8589,70.2807,1
609,58.5826,34.8313,0.1691,50.7043,16.798,239.922,1
610,20.0767,17.614,0.2961,-13.8349,71.363,121.292,0
611,22.2544,0.0039,0.4466,9.9238,68.0372,196.096,1
612,48.5398,10.6818,0.1891,-38.1724,80.1871,103.869,1
613,30.8746,8.2639,0.3196,17.3096,15.7149,207.349,0
614,45.8362,8.3055,0.3317,38.46,49.125,174.731,1
615,30.1721,16.8838,0.2704,25.3694,74.709,229.296,1
616,148.703,22.2667,0.2339,-108.093,73.7185,47.71,1
617,85.9449,38.135,0.1289,-73.0949,54.9005,205.571,1
618,12.6216,11.8114,0.3624,6.662000000000001,57.2856,166.29,0
619,51.4183,10.8034,0.1647,37.5619,7.107,269.884,1
620,34.1189,9.7133,0.1957,27.3881,54.874,156.032,1
621,77.4047,34.762,0.1185,58.2055,4.6324,299.492,0
622,18.4491,7.3587,0.4824,-8.2376,42.315,135.144,0
623,40.8865,20.1572,0.119,-18.1144,5.544,212.252,0
624,14.043,10.7514,0.3737,-19.7615,16.1747,225.9199,1
625,26.1518,16.6008,0.238,15.135,10.531,122.036,0
626,31.4905,22.3976,0.1726,10.7172,6.8883,206.026,0
627,53.0029,16.622,0.1313,-7.0839,0.107,198.759,0
628,158.6183,24.2601,0.1729,-132.142,13.1409,43.8612,1
629,28.9791,12.4366,0.2473,14.2953,21.6114,167.59799999999998,0
630,91.9495,29.2949,0.1416,43.1926,4.1635,291.833,0
631,25.7193,14.057,0.2377,17.875999999999998,22.037,212.993,0
632,82.1086,44.7927,0.0474,80.5291,0.171,173.46900000000002,0
633,39.933,19.2348,0.1525,35.6662,2.5722,218.303,0
634,29.7011,16.3399,0.3032,28.2478,54.9128,145.0072,1
635,133.365,53.2757,0.0811,137.599,72.95100000000001,290.358,1
636,101.178,26.3345,0.0763,109.953,3.1693,170.111,0
637,31.8369,19.6453,0.1759,23.8559,8.419,225.83,0
638,18.7881,7.3623,0.4637,-8.9848,1.4971,159.366,0
639,66.5409,16.007,0.1403,55.43,3.304,274.093,0
640,22.6092,15.5101,0.2828,17.7671,15.158,225.91,1
641,54.6176,15.0295,0.1548,-33.4038,5.3885,163.71200000000002,0
642,29.1651,6.1959,0.4222,13.864,29.2368,51.3678,1
643,26.124,10.0706,0.2739999999999999,19.3765,18.772,256.263,1
644,14.8307,11.3327,0.452,21.4362,80.3825,263.0219,1
645,14.2573,8.5572,0.3821,12.9758,60.5809,225.1769,1
646,64.3343,17.4503,0.1743,46.0408,4.3085,298.41,0
647,23.4599,14.4053,0.3347,18.4407,14.3269,95.0606,0
648,13.198,10.8234,0.4154,2.1486,16.8038,154.15,0
649,53.0503,9.439,0.2719,35.4382,11.762,192.497,0
650,50.635,41.1529,0.0684,-23.3843,65.91199999999999,133.173,0
651,90.7088,11.0098,0.1885,-79.2581,19.578,46.6216,1
652,58.4387,17.4136,0.139,42.7297,3.1218,265.076,0
653,12.0034,2.0812,0.4113,-12.9491,34.4163,253.611,1
654,65.5415,6.9872,0.2746,35.4993,0.8093,275.769,0
655,22.0233,11.1419,0.4792,17.7224,69.7743,166.59400000000002,1
656,66.6981,24.516,0.1504,44.8596,8.269,267.995,0
657,37.5494,11.2492,0.1955,30.6792,8.782,182.141,0
658,33.8011,16.5381,0.2264,-21.6556,0.6014,95.0528,0
659,17.3028,10.9575,0.3026,9.5094,50.682,195.452,0
660,85.2648,24.6406,0.0894,77.5876,4.185,280.578,0
661,64.7091,21.1799,0.1146,52.0702,3.8163,199.788,0
662,41.1843,20.4395,0.2487,10.5549,34.2567,175.044,1
663,149.253,68.5839,0.1304,-135.408,7.047999999999999,374.096,1
664,67.5024,20.0193,0.1312,75.3529,6.022,221.556,0
665,16.3932,14.4791,0.3918,-21.1248,13.5955,150.8308,1
666,180.4935,52.5839,0.093,-217.4087,33.4184,186.36,1
667,19.1505,9.4805,0.4158,14.0811,3.5371,202.387,0
668,13.771,13.3939,0.2609,6.4316,58.6537,151.1393,1
669,94.7727,28.4289,0.1091,79.6719,2.012,326.805,0
670,24.9315,10.2659,0.3972,-17.6235,79.932,215.169,1
671,14.0462,12.547,0.4675,9.0924,60.9684,122.127,1
672,13.4287,12.5724,0.2284,13.6556,51.2221,174.8656,1
673,26.5857,12.6161,0.2167,-19.9839,13.873,209.99,0
674,42.5712,6.8829,0.3382,28.8978,43.4692,166.6476,1
675,33.7665,12.5262,0.2619,30.5267,2.9160000000000004,215.938,0
676,24.1542,17.677,0.2503,-12.9443,56.148,73.9966,0
677,17.6877,12.4821,0.3613,15.1892,6.794,238.852,1
678,25.5138,12.2381,0.216,5.0327,13.114,200.452,0
679,13.4794,10.0589,0.4581,6.3151,4.148,253.525,1
680,63.4156,23.3802,0.109,47.622,5.718999999999999,240.242,0
681,35.14,10.5833,0.2895,33.6664,77.0597,239.2857,1
682,135.6823,44.417,0.2025,80.6689,57.7513,199.0899,1
683,52.2858,11.4032,0.2363,28.4872,32.1876,202.308,1
684,231.1923,128.6088,0.0409999999999999,144.3742,64.2588,270.9517,1
685,20.2001,14.9132,0.3476,17.6908,5.736000000000001,148.227,0
686,70.2288,28.4154,0.1506,65.1319,1.5619999999999998,321.541,0
687,47.8668,18.5332,0.0983,36.1669,1.5342,164.41,0
688,12.9003,9.3948,0.5069,9.0063,6.2747,164.2364,1
689,23.3316,14.544,0.2423,-16.0339,37.3772,200.612,0
690,24.2663,15.4355,0.2742,-12.8917,6.917999999999999,172.33700000000002,0
691,33.4507,7.9721,0.3822,18.0634,54.2724,194.9774,1
692,40.9772,22.1263,0.1474,8.3364,7.2427,195.102,0
693,35.4895,16.2518,0.1912,34.577,4.732,174.755,0
694,29.1833,20.3191,0.2169,-18.1053,26.398000000000003,200.807,0
695,38.3174,19.4342,0.1138,-11.9383,11.258,226.958,0
696,109.7919,90.0145,0.0344,70.3151,64.6239,98.018,1
697,60.6592,11.2519,0.1619,-52.1026,1.307,209.682,0
698,91.892,19.3381,0.1046,100.172,4.901,229.45,0
699,263.703,117.131,0.0608,-117.388,68.20100000000001,165.304,1
700,159.275,76.1422,0.0392,-121.946,79.626,373.05,1
701,93.3967,37.1066,0.2275,-94.9263,41.7438,149.554,1
702,233.1415,67.723,0.1373,-174.8274,68.4675,277.4428,1
703,16.2152,13.0743,0.3064,-13.129,45.8852,185.6668,1
704,19.5122,18.7608,0.2236,-5.6803,43.126000000000005,180.665,1
705,65.9696,17.1493,0.123,38.7861,56.9408,142.484,1
706,38.7116,24.2647,0.1669,-6.6464,30.7311,171.58900000000003,1
707,22.2034,10.94,0.3531,18.7733,51.144,157.31799999999998,0
708,34.4471,9.6442,0.2913,-25.1219,46.8251,140.029,1
709,72.7662,27.4074,0.1759,46.7094,1.1998,349.76300000000003,0
710,22.8998,10.4377,0.2133,3.4096,84.7038,44.1264,1
711,81.3975,49.1218,0.0643,-59.5665,22.7735,221.971,0
712,28.9235,13.424,0.2339999999999999,22.1078,16.859,243.209,0
713,42.0941,16.5044,0.2144,-24.7757,1.8847,162.441,0
714,14.7912,11.7955,0.4557,4.7675,62.25,62.5245,1
715,52.8537,15.8412,0.1786,47.8926,0.2426,253.247,0
716,67.1503,22.1081,0.107,73.5524,2.0821,233.178,0
717,144.486,25.963,0.1028,164.958,54.7402,125.997,1
718,30.5319,12.9627,0.2606,-20.1713,80.9807,104.302,1
719,29.3913,13.5035,0.2004,-20.9468,19.9136,150.638,0
720,32.9432,15.4056,0.1142,23.9588,74.8444,190.8618,1
721,99.968,21.8895,0.1622,90.7681,3.093,334.345,0
722,16.4126,11.6132,0.3121,-4.7165,81.6802,182.33900000000003,0
723,81.805,21.9195,0.2188,-38.8638,3.38,284.361,0
724,21.7115,14.966,0.2823,-11.091,64.9079,141.297,0
725,128.616,21.0901,0.0975,112.099,3.1889,276.597,0
726,12.7785,11.5377,0.4044,-8.8447,36.4138,169.59,1
727,95.5653,18.2896,0.1845,58.0528,37.5814,322.7701,1
728,40.1959,32.5425,0.1167,19.8578,10.0734,125.409,0
729,18.0693,9.6759,0.3996,-12.7659,84.2593,185.565,0
730,58.3631,28.0417,0.1394,-7.6113,4.3660000000000005,277.076,0
731,12.9383,11.1055,0.4498,-7.3614,15.001,172.745,0
732,31.7211,16.743,0.2624,29.0395,7.138,198.147,1
733,96.0797,64.5826,0.0505,65.2416,46.8643,188.972,1
734,21.7507,12.5149,0.2899,23.4829,84.9682,220.3298,1
735,31.7382,20.1194,0.1458,-21.1864,1.1811,230.518,0
736,21.6563,17.6373,0.3514,31.1286,60.9796,196.9603,1
737,20.4525,7.2419,0.3754,-9.6562,9.1256,159.126,0
738,28.8068,13.8858,0.2147,-12.4388,0.2906,203.787,0
739,26.8544,13.1581,0.3017,-16.705,87.8693,168.43400000000003,1
740,29.7715,14.7263,0.2885,22.991,6.6615,81.9127,0
741,30.208,7.9626,0.266,14.632,5.507999999999999,197.854,0
742,21.77,16.4089,0.2434,11.8129,12.204,171.827,0
743,49.5791,18.9097,0.1292,-40.7214,69.7057,39.3499,1
744,32.6847,12.0625,0.2744,22.8851,51.177,114.0565,1
745,48.8751,19.4472,0.1376,43.6727,15.5752,175.166,0
746,78.1465,21.7463,0.1669999999999999,47.6317,6.181,383.674,0
747,19.024,13.1725,0.2808,-2.1389,54.7202,170.0144,1
748,47.7155,27.6498,0.13,-30.3886,18.3787,173.3645,1
749,22.0457,17.5449,0.2139,9.2822,22.7692,204.2845,1
750,26.8447,13.7282,0.1961,-17.9589,8.827,71.9444,0
751,33.1818,12.4655,0.2412,-22.0762,41.929,41.3816,0
752,54.2845,17.4844,0.2927,-62.4836,1.7076,211.699,0
753,27.6736,12.9715,0.2169,17.7857,11.875,177.77,0
754,32.9103,9.9051,0.2145,-12.2815,82.0562,276.078,1
755,159.7701,43.0378,0.0623,92.8161,32.7,203.2499,1
756,54.5906,21.8888,0.2076,-32.4222,0.626,278.28700000000003,0
757,35.7062,19.2807,0.1445,19.3887,0.762,210.396,0
758,23.2148,14.186,0.2781,-10.5751,39.3565,136.953,0
759,24.6793,18.832,0.1834,19.4437,80.6523,104.099,1
760,43.614,17.4155,0.1249,17.3396,8.783,181.299,0
761,29.8636,22.1331,0.182,14.0443,41.9342,154.911,1
762,58.9157,14.6455,0.1305,44.5025,1.2832,242.224,0
763,26.7828,15.19,0.2664,-19.1196,42.8808,24.3978,0
764,92.9014,26.8157,0.1608,33.3066,0.0323,327.064,0
765,32.1778,18.286,0.2045,18.0695,39.654,163.181,1
766,39.8457,13.0614,0.1787,-6.6113,67.8886,49.5732,1
767,46.8212,35.7678,0.1039,25.0775,38.1244,119.994,1
768,15.1128,12.8535,0.2977,-11.7264,88.1898,224.1296,1
769,88.9818,30.85,0.1125,72.5296,2.6107,320.377,0
770,37.1289,15.3638,0.1707,25.8761,14.16,277.379,0
771,140.283,42.161,0.0855,-84.1378,41.5116,274.198,1
772,32.5571,27.5582,0.1427,29.8405,11.3434,78.3827,0
773,13.1071,10.8976,0.4379,4.4178,13.038,166.74400000000003,0
774,63.6902,31.5384,0.1468,46.3625,14.844,305.948,0
775,57.3402,22.8948,0.1424,59.498000000000005,10.865,207.534,0
776,26.7476,16.14,0.2305,24.5614,39.463,54.4322,1
777,61.7264,31.8462,0.1713,-20.0329,38.7303,299.8863,1
778,22.3633,17.0705,0.2187,-9.48,1.9194,92.7694,0
779,44.1166,14.4834,0.1487,-20.1604,4.4378,203.666,0
780,117.986,11.2223,0.2597,-76.6361,1.3389,388.9980000000001,0
781,33.2729,17.7705,0.1901,32.4516,13.2336,155.029,0
782,19.3584,7.7947,0.4967,-8.3002,31.5361,206.253,1
783,141.4314,88.6019,0.1317,-113.3573,18.5579,352.3139,1
784,30.5895,15.344,0.2061,14.2319,56.2862,24.4249,0
785,36.9557,16.2352,0.2111,18.9984,2.511,185.961,0
786,54.9452,11.3293,0.2012,-29.1187,10.123,65.0085,1
787,41.5515,14.4772,0.2067,28.0246,14.4039,214.3352,1
788,78.131,17.8539,0.2518,26.2619,77.241,168.979,1
789,58.4723,17.7199,0.1504,34.5543,42.133,256.874,1
790,21.1703,18.3976,0.3862,16.2761,41.0305,195.287,0
791,33.6669,13.474,0.2797,13.4832,58.7225,226.0685,1
792,55.745,10.9279,0.1768,-13.7167,78.8667,110.9692,1
793,16.6957,8.4019,0.3789,24.2368,0.3774,255.9901,1
794,127.307,68.1682,0.2205,-100.91,34.169000000000004,280.053,1
795,59.963,15.0103,0.1686,47.3335,2.592,257.817,0
796,62.1738,21.2667,0.0972,34.4753,0.4862,226.498,0
797,32.3974,15.682,0.2515,19.8756,20.7311,188.096,0
798,30.0408,14.5306,0.3155,23.4254,9.1325,155.279,0
799,113.821,26.1821,0.1441,104.544,60.572,141.995,1
800,22.8945,12.8986,0.2943,9.3203,52.36,118.838,0
801,22.9939,16.6018,0.2446,-16.5169,50.697,30.6356,0
802,42.0569,38.5389,0.0874,29.6453,3.419,106.582,0
803,64.5225,32.4498,0.1989,-9.7041,2.8159,364.1513,1
804,91.8755,64.5654,0.0429,95.0725,53.79,58.0042,0
805,74.0348,17.9769,0.1792,-45.2953,3.783,280.264,0
806,37.289,9.2609,0.2709,-23.4213,1.6194,141.42700000000002,1
807,21.6685,15.6788,0.2614,13.3947,22.365,166.47400000000002,0
808,13.1662,10.6832,0.4569,-3.1901,2.2784,123.7,0
809,161.9093,51.6797,0.0934,-40.1704,53.5958,250.0243,1
810,130.7112,13.8452,0.4642,-101.7676,47.0975,243.5813,1
811,12.8213,11.5241,0.3739,5.0553,8.6385,75.586,0
812,25.0056,16.7048,0.2308,18.3557,4.2353,169.08,0
813,43.2166,9.1758,0.1979,-19.5877,55.468,246.537,1
814,37.2097,18.0222,0.1517,11.6813,66.6454,236.0314,1
815,21.4802,11.5451,0.313,20.2038,34.988,97.1281,0
816,35.3626,13.3916,0.2641,-17.3505,85.0826,191.0768,1
817,32.9421,8.9781,0.2402,23.1623,12.2897,193.35,1
818,24.8923,17.9013,0.2126,-17.8956,70.726,237.9777,1
819,12.9579,11.0885,0.4476,-7.0607,32.5299,72.5491,1
820,86.9843,8.9062,0.2624,54.0211,5.4597,284.557,0
821,76.7265,46.1018,0.079,38.8298,28.7818,140.9653,1
